Hotel_id,suggest1,suggest2,suggest3,suggest4,suggest5
873,2837,1439,2448,3562,957
874,1639,3387,3881,1390,1114
875,804,2193,3432,1612,1433
876,885,831,75,782,876
877,5581,6709,6662,6415,2625
878,4058,1537,2328,3652,3657
879,5139,2850,5339,6728,5960
880,3491,3278,826,880,2402
881,3094,1958,4449,2043,881
882,450,1563,7007,6420,1475
883,3005,2022,1014,883,2954
884,833,1876,3190,896,3191
885,885,831,75,782,876
886,886,2966,1019,1119,2063
887,3294,3069,2887,2188,786
888,6542,6539,6529,6556,6524
889,6041,3067,4946,2501,2284
890,6717,6310,6298,318,2623
891,5669,5695,2976,2205,5888
892,3292,5255,6876,6984,3821
893,4504,2578,1057,906,4514
894,808,806,284,64,408
895,2392,1668,3395,3048,3241
896,3449,3191,3190,896,3446
897,3753,2312,2145,2047,3454
898,3883,3523,898,3495,927
899,6787,793,4088,6977,6790
900,1484,5395,514,3400,5429
901,703,3749,3416,2358,5571
902,173,5168,142,2081,5130
903,5988,3157,2767,4284,4306
904,1715,1789,488,1092,2118
905,1391,3510,1866,2420,3486
906,4504,2578,1057,906,4514
907,1397,504,1434,2987,1481
908,2591,613,715,6115,6
909,3670,1562,3736,502,2783
910,5898,507,587,4094,5964
911,4220,2214,2811,4523,1339
912,3618,185,5904,409,6541
913,3512,4370,3214,1847,3520
914,4217,5987,987,5370,6963
915,557,1654,3079,6094,6069
916,2506,6928,5328,6982,6238
917,3832,1671,392,5761,3888
918,2133,6185,582,4505,2340
919,6158,5048,1717,7020,3315
920,2816,5439,2912,119,1508
921,2445,6733,6922,4023,787
922,808,806,284,64,408
923,3926,3620,2255,2605,3189
924,2029,5601,5967,1393,979
925,1313,6005,5436,6045,1412
926,4513,4538,926,7044,6921
927,3883,3523,898,3495,927
928,6210,6184,5145,3650,7030
929,2646,5918,5424,3706,299
930,3498,2437,930,455,3497
931,931,778,821,824,3140
932,3829,2454,1949,3444,3780
933,2013,859,3188,982,1824
934,3548,2849,979,3360,5967
935,2308,1173,2661,1665,301
936,886,2966,1019,1119,2063
937,2423,1513,1896,3410,1852
938,6902,3594,3098,3572,662
939,3933,6999,6906,4075,6380
940,3498,2437,930,455,3497
941,5724,1976,5941,535,6216
942,1472,516,4778,953,47
943,2812,1998,3059,813,950
944,3085,2529,104,944,3084
945,3880,5902,4316,2386,6638
946,6541,6683,598,21,912
947,1677,6554,4965,487,505
948,3823,339,3646,2986,3665
949,2455,1136,4498,849,935
950,2812,1998,3059,813,950
951,3802,1445,1032,2175,951
952,4951,1405,1281,3354,3427
953,47,516,1472,942,4107
954,321,3000,6200,1485,1488
955,6064,5027,4796,5418,6118
956,6035,4993,5428,2722,3223
957,957,3562,3185,2448,698
958,6525,6761,4979,3277,5372
959,959,4413,4368,1523,2449
960,1487,5959,4624,6441,1216
961,2157,2521,1591,2888,2890
962,3757,964,1511,69,699
963,3111,1060,967,48,618
964,3757,1511,962,1771,69
965,2146,5827,6812,4704,7031
966,808,806,284,64,408
967,967,963,3111,48,618
968,3863,3426,5590,405,6572
969,324,1452,4898,555,2422
970,1186,5479,2857,1968,5045
971,4546,2536,2711,4421,3619
972,2504,3445,2968,6885,5040
973,1579,143,6530,139,642
974,3721,5625,5664,1489,2058
975,5891,4087,4089,5592,1145
976,1138,2491,3304,1848,3219
977,199,4102,2107,1891,3739
978,485,4119,40,4819,4356
979,2849,3548,934,1393,2029
980,4943,6917,91,1786,3368
981,5793,6273,3708,5829,3272
982,3188,933,2013,859,5277
983,3102,3049,667,1909,3527
984,596,3703,5529,1029,2991
985,1297,483,6383,5506,2331
986,2291,1064,2248,5635,477
987,5737,914,572,5655,6765
988,2487,3822,1834,5422,1719
989,1142,3077,6381,1826,5142
990,1277,6098,6301,1450,4068
991,5994,5717,4637,4736,1655
992,4061,3217,496,1239,4961
993,3243,4657,1477,2877,2252
994,1013,1602,2673,3317,4755
995,150,5584,5013,5233,4625
996,864,7008,6199,6308,1878
997,5172,5216,23,1474,2117
998,636,3855,2224,4071,1632
999,4024,4547,16,3639,6820
1000,5856,4597,5201,2568,6352
1001,3119,5481,1653,7055,5920
1002,102,1415,2666,1889,1539
1003,2045,1403,1238,2307,6088
1004,5939,1270,6915,523,528
1005,6410,5522,5376,1679,6469
1006,1648,3720,2771,168,1491
1007,668,7058,3008,230,6767
1008,2430,4527,1094,4446,4462
1009,5677,5487,338,174,6511
1010,3270,6008,1694,1152,436
1011,5865,560,425,2654,2203
1012,1012,1367,1133,1864,2754
1013,994,1602,2673,3317,4755
1014,3005,2022,1014,883,2954
1015,1015,2352,5564,2969,6229
1016,5435,1101,5344,3231,1970
1017,5444,2244,695,2874,4619
1018,645,5549,3791,1496,3849
1019,886,2966,1019,1119,2063
1020,4012,6994,1199,1,5900
1021,1021,5505,2218,1586,1619
1022,2812,1998,3059,813,950
1023,6099,1023,6040,3313,5314
1024,1894,7014,6468,3897,3388
1025,5118,1440,4900,4802,4936
1026,4091,2769,1527,1073,3356
1027,6339,3213,1349,5335,6350
1028,4023,4494,663,657,5944
1029,3703,596,984,5529,2991
1030,6349,6421,5381,629,3261
1031,3802,1445,1032,2175,951
1032,3802,1445,1032,2175,951
1033,41,2199,1851,2174,1383
1034,4108,3347,3283,4702,6058
1035,109,280,2355,1051,1413
1036,4933,5206,101,5469,2647
1037,4048,646,2854,27,2452
1038,4277,3513,3603,1601,1764
1039,4512,4011,1039,3580,4344
1040,5962,1996,1305,1518,1742
1041,370,2374,4688,261,2992
1042,4273,1042,4229,3600,3329
1043,3083,827,2343,2341,1043
1044,1972,333,2518,5203,4696
1045,2018,1301,3621,2207,2535
1046,1046,4228,1378,316,861
1047,3479,855,2279,2938,510
1048,1963,4880,2583,4910,4936
1049,5604,1300,302,3532,688
1050,5879,5103,5410,5851,4785
1051,280,2355,1413,1035,5425
1052,83,1095,2413,3755,1967
1053,1705,4684,7013,6284,6373
1054,4863,1066,6822,137,2388
1055,4722,792,4290,6046,6157
1056,2086,1635,3002,2737,4899
1057,4504,2578,1057,906,4514
1058,179,5709,4613,5303,6700
1059,5956,58,1070,70,121
1060,967,963,3111,48,618
1061,2053,3183,6516,1885,8
1062,1692,2817,1953,6260,5655
1063,3590,4300,3413,6411,238
1064,986,2291,2248,5635,477
1065,929,2646,5918,5424,3706
1066,6822,137,2388,1054,4863
1067,1123,3559,2726,3503,1752
1068,3209,2532,477,1971,5635
1069,3397,5830,3338,3105,5294
1070,1059,5956,58,109,1035
1071,172,3701,1990,3176,5682
1072,1072,2686,2926,7032,78
1073,3356,563,6074,4491,1527
1074,5064,105,3615,2540,5693
1075,1630,6546,176,4471,389
1076,6826,3570,6412,246,4698
1077,4017,660,6575,3776,3027
1078,1248,2269,1140,3251,1195
1079,1282,5845,6505,6435,6837
1080,1805,6265,6408,1078,6830
1081,3552,2403,3701,172,1071
1082,3231,5850,1101,5435,1016
1083,6117,6112,247,6856,5276
1084,2629,3981,3241,2611,6036
1085,6904,3332,5597,5689,3337
1086,3472,1356,3696,3690,2696
1087,851,3160,3820,3711,3370
1088,5470,3743,3230,6208,6774
1089,2034,5662,4925,5603,2089
1090,6810,1254,3862,3803,2076
1091,5559,6326,4213,1922,6592
1092,1789,1715,904,488,2118
1093,3613,1449,5440,798,470
1094,4527,2430,1008,4446,4462
1095,83,1052,4595,2413,3755
1096,1672,1884,2387,472,1979
1097,4798,2601,379,147,1151
1098,2634,1438,746,5332,1507
1099,2474,5929,1125,2593,6747
1100,2041,3899,4395,3043,800
1101,5435,1016,3231,5344,1082
1102,1710,6249,577,3291,5907
1103,6848,5693,5681,3615,1993
1104,1168,5003,1937,5147,3324
1105,3428,2928,789,1751,3418
1106,1509,1257,2066,1627,1977
1107,3398,2096,2923,2393,3121
1108,1564,3576,1855,2836,3095
1109,4831,288,2704,5001,3342
1110,615,3363,429,5897,1903
1111,3240,1246,2895,327,3284
1112,4678,448,2196,2151,4618
1113,2378,5334,3388,3897,1024
1114,1390,3881,1639,3387,874
1115,1319,2571,2549,3485,5513
1116,3790,3245,359,2002,294
1117,5998,1241,6027,4115,5143
1118,2285,1261,3391,3785,412
1119,2178,886,2966,936,1019
1120,5926,6429,387,2553,6237
1121,4144,4536,6186,6285,524
1122,5711,656,5286,799,2072
1123,1067,3559,2726,3503,5642
1124,2342,6080,3080,5852,1469
1125,2593,5929,2474,1099,288
1126,3518,2421,2233,158,2016
1127,3879,5527,5701,1443,3322
1128,453,3896,6172,2793,1174
1129,6701,6962,5455,2692,4617
1130,5364,2413,3755,1967,1929
1131,2871,259,2656,290,2348
1132,5996,5945,852,2747,597
1133,3529,1012,1367,1864,2754
1134,1135,6523,1633,6163,6806
1135,1134,6523,1633,4702,6163
1136,949,849,2455,4498,1173
1137,1938,5061,4870,836,6605
1138,976,2491,3304,1848,3219
1139,2367,6604,2151,2196,4618
1140,2269,3251,1248,5463,5716
1141,2594,1490,1891,3739,2107
1142,989,3077,6381,5142,1826
1143,3480,337,2640,2978,5803
1144,4661,1911,2023,2226,6686
1145,4054,5592,4089,4087,5891
1146,6459,5582,1448,3640,4474
1147,6222,862,3021,1643,1210
1148,1573,2682,200,2872,3109
1149,3659,2948,2017,5626,2530
1150,1615,3224,162,2322,2297
1151,3211,283,147,379,1860
1152,1694,6008,436,2879,3474
1153,2824,254,2709,775,2493
1154,2531,88,1475,6949,6420
1155,1541,591,315,5936,3917
1156,5649,2906,5688,5609,5256
1157,1465,1157,2139,3611,4499
1158,601,1761,1967,1929,3755
1159,2875,5337,2410,567,6209
1160,5308,6573,585,4852,5185
1161,2648,1271,157,4581,317
1162,3284,327,2895,1246,5658
1163,33,6057,197,1584,6374
1164,1754,1691,671,2125,6519
1165,96,5646,6128,437,3553
1166,298,1469,6691,4618,2151
1167,2756,2790,2272,5629,2889
1168,1104,5003,1937,5147,3324
1169,208,3690,2696,2775,3030
1170,4159,2739,1778,5279,3314
1171,1995,2191,1267,5675,2012
1172,5180,2933,5768,432,6578
1173,2308,1173,2661,1665,301
1174,6496,1128,453,3896,6172
1175,187,153,398,332,3068
1176,1240,3528,6018,5621,491
1177,3246,5515,5922,3674,3052
1178,4656,2489,1631,6013,4389
1179,4202,635,322,5734,3558
1180,562,5980,222,1190,1893
1181,6988,3281,4710,3099,6637
1182,530,5369,225,2229,766
1183,1508,119,5439,2816,920
1184,6895,6874,6850,4714,6235
1185,2798,5915,6724,1368,5217
1186,970,5479,2857,1968,5045
1187,634,867,595,1954,2482
1188,3136,3979,1673,6218,3273
1189,2337,2852,6329,6203,5884
1190,1893,1180,562,2678,5980
1191,1191,6034,6002,54,5797
1192,5356,343,1517,2588,311
1193,2435,774,5710,18,4381
1194,3789,5776,2548,4172,5210
1195,1644,1248,2269,1140,2160
1196,6767,3008,1007,668,7
1197,6177,5414,2606,4334,3143
1198,1987,3868,1923,1880,2973
1199,6994,1020,4012,1,5900
1200,1200,84,5949,2467,3063
1201,3923,4016,5414,2606,4334
1202,2896,422,4113,4464,1529
1203,6845,6868,2658,1863,3305
1204,3328,3686,1991,5457,2162
1205,1255,6633,2510,6350,1509
1206,2896,1202,422,1788,4113
1207,1540,3803,1775,670,4337
1208,2574,5178,2602,6770,6370
1209,7017,3148,5159,6720,6907
1210,1643,862,6222,1147,3021
1211,2745,3813,3805,3733,29
1212,181,5647,355,2681,2110
1213,6294,6795,2760,6687,6697
1214,1656,5901,2813,1828,773
1215,6945,270,3774,1881,3734
1216,1787,6441,6572,5959,1487
1217,1454,5824,5355,5542,3782
1218,2401,4246,4752,1435,631
1219,2339,1757,180,60,218
1220,405,5590,968,3863,3426
1221,600,5326,4983,5017,5020
1222,3598,6552,6380,607,4075
1223,6214,1332,3357,2880,274
1224,2228,2826,3290,6176,5285
1225,1234,51,1629,73,6932
1226,2755,6789,5268,1488,1485
1227,2246,1608,4944,1359,72
1228,6026,6150,4379,4325,2166
1229,1337,5324,5047,222,5980
1230,3275,2055,1799,2267,2301
1231,5466,5576,6937,4442,609
1232,6934,443,7041,657,663
1233,1795,2960,2572,5488,2513
1234,1225,1629,51,73,6932
1235,4570,6162,498,5755,1730
1236,7059,6925,1798,5102,6586
1237,6492,2971,5946,2607,3617
1238,2045,2307,6088,3644,1403
1239,3217,496,2360,4061,992
1240,1176,3528,6018,5621,491
1241,1117,5998,6027,4115,5143
1242,857,3537,3303,1324,3522
1243,628,224,5358,1430,652
1244,6872,2001,2766,1167,2756
1245,2886,3323,2176,5822,376
1246,2895,327,3284,1162,1111
1247,1565,1580,1275,2242,5557
1248,2269,1140,3251,5463,5716
1249,4040,5299,6001,1371,1819
1250,6778,6509,722,6495,442
1251,2411,3682,2287,3632,3678
1252,3873,5333,2618,1582,2481
1253,5476,4617,2144,1731,6264
1254,3862,6810,1090,2426,2076
1255,1205,6633,2510,6350,252
1256,2742,352,5154,4542,2256
1257,2066,1106,1509,1627,252
1258,578,6563,506,2713,816
1259,5799,2580,2143,2451,2010
1260,4732,3962,1741,3201,4437
1261,1118,3391,3785,2285,412
1262,131,6536,5359,1299,1614
1263,134,299,1791,3706,5424
1264,495,5925,323,2741,2935
1265,6397,2980,3058,872,841
1266,2470,385,1702,130,2972
1267,1995,2191,1171,1613,3211
1268,2829,2672,5619,30,3751
1269,1331,2779,5448,244,5354
1270,6915,523,1004,4561,5939
1271,157,2900,5190,1424,6051
1272,1593,79,612,6171,5718
1273,3578,1746,4030,509,1725
1274,1809,6460,6455,5643,4997
1275,2242,1580,1565,1247,5557
1276,2049,1525,2700,2110,2681
1277,990,6301,6098,1450,141
1278,2379,5674,2349,3942,1014
1279,5361,3265,2562,2088,2831
1280,3809,5530,3375,2345,3210
1281,3354,1405,952,710,4951
1282,1079,5845,6435,6505,6837
1283,3353,548,5763,6345,5517
1284,2883,5345,1686,3796,6384
1285,885,831,75,782,876
1286,3293,4862,2067,2847,5889
1287,3750,6660,6704,6930,6175
1288,551,6328,5274,2773,4148
1289,3465,2181,5017,232,1918
1290,772,868,1649,2036,2698
1291,1384,684,6583,555,6735
1292,1029,3703,596,984,5529
1293,5534,2256,1900,5456,1948
1294,2311,2892,2655,6088,5626
1295,4205,2902,5802,650,431
1296,2496,5532,3022,3014,6869
1297,985,483,6383,5314,6000
1298,267,4382,3954,3318,3280
1299,6536,1262,131,1614,5359
1300,302,3532,5604,1049,688
1301,2018,2535,1045,3621,2207
1302,5458,676,3904,3906,1338
1303,235,3645,1986,2148,2042
1304,1712,6901,1718,1409,1749
1305,1996,5962,1040,1518,1742
1306,5804,5656,5797,4667,3088
1307,2801,4050,6067,7004,3050
1308,4628,6029,3726,3638,5548
1309,3065,7010,6239,599,3506
1310,5348,770,2317,5108,5427
1311,6773,6271,2783,3736,3670
1312,1594,1642,5496,7006,888
1313,6005,5436,925,6045,1412
1314,1429,3866,584,2232,3582
1315,6204,242,1814,228,2861
1316,2664,2039,2286,1471,6494
1317,115,1583,672,3127,1481
1318,1548,3392,2949,1827,5297
1319,1115,2571,3485,2549,5513
1320,5248,5759,4630,1965,2818
1321,2062,1918,6348,860,3465
1322,5730,661,2065,5713,5535
1323,2406,2924,3051,165,2147
1324,3303,3522,3537,1242,857
1325,2220,2104,3964,2014,3972
1326,212,2407,2449,666,1374
1327,3533,796,848,785,163
1328,6474,3893,5866,3808,2416
1329,2414,2586,3952,5765,826
1330,5682,3176,1990,1071,2044
1331,1269,2779,5448,244,5354
1332,1223,6214,3357,3784,274
1333,552,2802,426,6400,647
1334,6130,503,4162,2736,5999
1335,484,4283,5955,6174,5523
1336,5035,4903,4000,5602,2282
1337,1229,5324,5980,222,5047
1338,348,3904,3906,5458,1302
1339,2811,4523,911,2214,4220
1340,3489,546,94,3871,5540
1341,363,2492,1522,7050,314
1342,2621,325,540,2441,5291
1343,68,3681,2323,4175,5018
1344,819,1729,2566,5611,458
1345,1372,2911,300,5699,1796
1346,3165,1721,3980,3957,4268
1347,4369,122,2860,5888,6109
1348,6956,2982,36,414,2764
1349,5335,1446,3213,6894,6339
1350,4471,1441,176,1075,1630
1351,1781,2516,3039,2434,2187
1352,5882,2931,669,4905,5228
1353,6673,344,6970,6976,6223
1354,3710,599,4893,26,4966
1355,3694,2732,6298,5546,890
1356,3472,1086,3696,3690,2696
1357,3215,2789,5205,6711,6632
1358,5420,3081,22,5501,7052
1359,2246,1608,1227,711,3718
1360,297,3828,2867,2159,1389
1361,3321,15,2398,4575,2921
1362,6492,1237,5320,5916,1753
1363,2511,282,3372,1914,680
1364,2881,1495,5416,2508,5184
1365,5687,3275,2055,1230,1799
1366,1464,3300,1868,4135,1833
1367,1012,1367,1133,1864,2754
1368,416,5209,1185,5349,5217
1369,5417,2152,4957,4436,1898
1370,1519,3758,49,4577,5101
1371,1765,6001,5299,4040,1249
1372,1345,2911,300,5699,1796
1373,2012,5675,3312,2415,2936
1374,810,666,4415,212,1326
1375,625,1727,225,2229,766
1376,6765,3009,5655,1953,2817
1377,5618,2090,1634,6335,5841
1378,1046,4228,1378,316,861
1379,5654,2153,2127,2595,2304
1380,1651,5012,3740,534,6571
1381,5565,45,793,6787,899
1382,1463,4857,1394,1772,2949
1383,2174,1033,2199,41,1851
1384,684,1291,6583,555,4898
1385,451,892,3292,3821,5255
1386,2843,2544,3262,5031,4602
1387,2996,1663,6862,2616,2179
1388,1493,571,2085,1538,5437
1389,2159,1404,2867,717,2276
1390,3881,1114,1639,3387,874
1391,3510,905,1866,2420,3486
1392,4093,3587,4501,2526,3589
1393,979,2849,3548,924,934
1394,1772,3342,2941,2704,4831
1395,3848,1470,6047,2273,2299
1396,6710,1550,5568,6714,6702
1397,907,2987,1434,504,1481
1398,4596,378,3345,2598,1724
1399,1722,858,513,4482,1699
1400,1689,2840,4122,5580,4882
1401,1453,5044,6875,6488,1328
1402,1422,690,305,103,1473
1403,2307,3644,5631,2045,1238
1404,1389,2159,717,2867,2276
1405,1281,3354,952,4951,710
1406,5586,5438,4807,1497,2130
1407,6099,1023,6040,3313,5314
1408,2642,3424,1408,3310,5491
1409,2482,1749,1954,1187,634
1410,5506,2331,3919,6000,5314
1411,4244,4689,6844,4049,4177
1412,6045,5436,6005,1313,925
1413,2355,280,1051,1035,5425
1414,3034,3121,2393,6161,4227
1415,2666,1889,1539,3113,4731
1416,2038,2613,6621,5672,492
1417,688,3532,302,1300,5604
1418,7043,2706,7013,1053,1460
1419,3451,802,350,2685,3895
1420,2237,4189,1872,822,2815
1421,2863,1684,4839,320,1482
1422,1402,690,6952,1473,305
1423,1843,2050,6804,6884,6897
1424,6051,3488,4478,82,2900
1425,2464,3596,4690,4549,7035
1426,5040,2058,2504,3445,2968
1427,6723,6834,5137,2185,3467
1428,4484,3898,2762,4457,2057
1429,1314,3866,584,383,2564
1430,652,303,699,69,5358
1431,2725,2641,2953,2617,2922
1432,5947,6676,3683,6107,6678
1433,1612,3432,6314,1536,349
1434,2987,1397,907,504,1481
1435,631,606,1218,4246,2401
1436,490,5921,823,5105,5368
1437,5858,2512,5946,2971,3617
1438,1098,2634,746,5332,1507
1439,2837,6960,873,511,1924
1440,4900,4802,5118,4936,4910
1441,1350,4471,176,5981,1630
1442,2901,6241,1530,5811,2236
1443,5701,5527,3322,3879,1127
1444,329,2688,5857,3470,3203
1445,3802,1445,1032,2175,951
1446,5335,1349,3213,6894,6339
1447,3944,4322,6288,6892,360
1448,6394,565,1650,1146,6459
1449,1093,3613,5440,798,470
1450,6301,1277,990,141,6098
1451,3134,2940,214,1747,638
1452,969,324,2422,3006,3900
1453,1401,5044,6488,1328,6474
1454,5824,5355,5542,3782,2201
1455,1666,581,4545,7048,6674
1456,5719,419,2109,78,3516
1457,5315,7042,463,6704,6660
1458,838,4882,659,3195,1865
1459,6666,6557,1703,6736,6418
1460,1674,718,4529,2706,7043
1461,3431,4553,6972,2313,6749
1462,2366,4386,3421,3228,3908
1463,1382,4857,1394,1772,3342
1464,1366,3300,1868,4135,1833
1465,1465,1157,2139,3611,4499
1466,4142,4359,198,2409,3876
1467,2683,1617,6548,6461,664
1468,3325,1412,6817,6045,5436
1469,3080,1124,2342,6080,298
1470,1395,3848,2273,6047,2299
1471,2286,2039,6494,2664,1316
1472,942,516,953,47,4778
1473,305,103,6771,11,1402
1474,2117,997,90,5172,23
1475,6420,1154,88,7007,2531
1476,5589,467,2803,6995,1793
1477,2877,4920,3243,1813,993
1478,434,407,5972,5560,4964
1479,3627,465,5561,2330,3200
1480,5407,5138,2325,409,5904
1481,3127,504,907,1397,2987
1482,320,3640,4474,1684,2863
1483,5131,4985,5852,3080,1124
1484,900,5395,514,3400,5429
1485,1488,5268,6789,2755,1226
1486,5213,4908,4782,4895,4815
1487,960,5959,4624,6441,1216
1488,1485,5268,6789,2755,1226
1489,974,3721,5664,5625,2098
1490,3739,1891,2594,2107,1141
1491,2354,168,2771,3720,1648
1492,2252,5895,2878,729,2979
1493,571,2085,1388,5437,1984
1494,1568,1501,5563,705,1836
1495,2881,5416,1364,2508,5184
1496,269,645,1018,5066,5549
1497,3311,3662,2130,1906,3249
1498,4497,5446,6419,6776,6533
1499,263,5183,89,5169,5567
1500,2806,2552,1780,3063,2400
1501,1494,5563,1568,705,1836
1502,1201,3923,4016,5414,2606
1503,6929,725,279,3123,2850
1504,6060,6048,4118,4466,2736
1505,277,3593,3135,3891,4099
1506,1610,5398,5408,6591,5258
1507,6768,1098,2634,1438,746
1508,1183,119,5439,920,2816
1509,1106,1257,2066,1977,2234
1510,5453,1728,3110,5468,1533
1511,964,3757,1771,962,2419
1512,1882,403,3783,3594,662
1513,4525,2423,937,1852,3410
1514,1614,5539,531,870,1299
1515,3986,4109,277,3135,1505
1516,4489,4307,2093,1902,4401
1517,2588,311,343,319,4139
1518,1996,1305,5962,1040,1742
1519,3758,49,5145,928,1370
1520,6180,4496,3716,4462,4327
1521,2799,1981,6963,5370,349
1522,363,1341,314,2492,6510
1523,4413,4368,959,3493,810
1524,5327,6363,390,573,365
1525,1276,2049,2700,2110,2681
1526,3433,5558,2643,5970,3010
1527,1073,3356,6074,563,4491
1528,6693,6599,5449,6033,3874
1529,4464,4113,422,2896,1202
1530,2236,6499,1442,2901,6241
1531,5500,2870,5046,2300,691
1532,837,3816,5942,3090,449
1533,5468,1510,1728,5453,3110
1534,5545,5519,3815,3201,4437
1535,2061,3738,5683,297,1360
1536,1433,1612,3432,349,6314
1537,1537,878,2328,3652,3657
1538,1388,5716,1493,5463,571
1539,3113,1889,2666,1415,4731
1540,670,1775,4337,1207,4125
1541,1155,591,315,5936,3917
1542,4531,6125,2326,5419,5319
1543,3530,313,46,726,6193
1544,3092,4161,701,3126,3925
1545,6601,2702,1962,1658,2714
1546,1546,4503,2149,566,721
1547,3648,5454,5382,1859,6989
1548,1318,3392,2949,1827,5297
1549,5533,683,3812,2443,5930
1550,6710,1396,675,6951,6105
1551,588,5620,5445,6016,4448
1552,4934,2778,4851,2373,4008
1553,4482,513,858,1399,1722
1554,245,2828,4459,6996,2912
1555,1862,1618,2743,248,6407
1556,6853,6320,6425,2135,2997
1557,4674,6978,6971,7022,2851
1558,6965,4456,3714,462,3250
1559,4427,6135,4598,3061,6254
1560,2108,5680,2981,653,3334
1561,4005,3178,2705,3028,86
1562,3670,909,3736,502,2783
1563,450,882,7007,6420,1475
1564,1108,4579,6009,2836,1855
1565,1247,1580,1275,2242,5557
1566,4890,2639,3772,3038,3635
1567,2076,2426,3941,397,3940
1568,1494,1501,5563,1836,2657
1569,5668,2478,4116,2841,4060
1570,3143,6114,2175,951,1031
1571,1942,6829,3792,5487,201
1572,4874,223,162,1615,1150
1573,1148,2682,3109,200,2872
1574,1609,3902,817,861,316
1575,423,807,5927,2820,2530
1576,5406,482,4932,5329,5543
1577,6243,3807,3708,6622,6275
1578,5282,5377,3985,3695,723
1579,973,143,6530,139,642
1580,1565,1247,1275,2242,5557
1581,6183,6503,3771,2769,1026
1582,2618,1816,2216,2759,6351
1583,672,3127,1481,504,907
1584,6374,5148,795,6057,33
1585,5198,3821,6340,5255,3292
1586,1619,2218,5505,1908,1021
1587,5202,4909,3817,5700,1989
1588,6037,1832,3705,2484,2486
1589,4042,4129,6007,4082,6096
1590,5518,744,3402,2114,708
1591,961,2157,2521,2888,2890
1592,1997,2944,559,568,1725
